AnnexID,Date Order,City,County,Annexation Type,Ordinance Date,Effective Date,Report Date,Authorization Number,Authorization Type,Acreage,Comments,Attachments,OrdDate,EffDate,RepDate,AuthNumber,Acr,Com
310252,22047,Oakwood,Hall,Annex,"10-10-2016	","11-01-2016	","10-11-2016	","744	",Ordinance,"1.3	","	",,10/10/2016,11/1/2016,10/11/2016,744,1.3,
310253,22048,Warner Robins,Houston,Annex,"09-19-2016	","09-01-2016	","10-17-2016	","26-16	",Ordinance,"0.375	","BANK OF PERRY: LL 124 & 133 of the Tenth Land District of Houston County; also being known as 671 Lake Joy Road. Zoning C-2	",,9/19/2016,9/1/2016,10/17/2016,26-16,0.375,BANK OF PERRY: LL 124 & 133 of the Tenth Land District of Houston County; also being known as 671 Lake Joy Road. Zoning C-2
310254,22049,Dalton,Whitfield,Annex,"10-03-2016	","10-01-2016	","10-17-2016	","Ord. 16-13	",Ordinance,"107.6	","Christian heritage School	",,10/3/2016,10/1/2016,10/17/2016,Ord. 16-13,107.6,Christian heritage School
310255,22050,Braselton,Gwinnett,Annex,"10-10-2016	","10-01-2016	","10-18-2016	","16-05-RZ	",Ordinance,"2.75	","Regent Healthcare	",,10/10/2016,10/1/2016,10/18/2016,16-05-RZ,2.75,Regent Healthcare
310256,22051,Braselton,Hall,Annex,"10-10-2016	","10-01-2016	","10-18-2016	","16-06-RZ	",Ordinance,"34.86	","Pulte Homes	",,10/10/2016,10/1/2016,10/18/2016,16-06-RZ,34.86,Pulte Homes
310257,22052,Kennesaw,Cobb,Annex,"10-17-2016	","11-01-2016	","10-19-2016	","2016-26, 2016	",Ordinance,"14.39	","Property identified as 1670 & 1644 Ben King Road (LL 130; TPs 169 & 60. Both annexed and rezoned into City as R-20.	",,10/17/2016,11/1/2016,10/19/2016,"2016-26, 2016",14.39,Property identified as 1670 & 1644 Ben King Road (LL 130; TPs 169 & 60. Both annexed and rezoned into City as R-20.
310258,22053,Kennesaw,Cobb,Deannex,"10-17-2016	","11-01-2016	","10-19-2016	","2016-28, 2016	",Ordinance,"0.48	","Property identified as 1710 Ben King Road. (LL130; TP 226) Property annexed .48+/- acres and rezoned to City R-20.	",,10/17/2016,11/1/2016,10/19/2016,"2016-28, 2016",0.48,Property identified as 1710 Ben King Road. (LL130; TP 226) Property annexed .48+/- acres and rezoned to City R-20.
310259,22054,Kennesaw,Cobb,Annex,"10-17-2016	","11-01-2016	","10-19-2016	","2016-30, 2016	",Ordinance,".52 acre	","Property identified as 1720 Ben King Road (LL130; TP 4) Property annexed and rezoned to City R-20.	",,10/17/2016,11/1/2016,10/19/2016,"2016-30, 2016",.52 acre,Property identified as 1720 Ben King Road (LL130; TP 4) Property annexed and rezoned to City R-20.
310260,22055,Warner Robins,Houston,Annex,"10-17-2016	","11-01-2016	","10-24-2016	","30-16	",Ordinance,"24.24	","HOUSTON COUNTY BOARD OF COMMISSIONER - LL 9 of the Eleventh Land District; being known as 101 Solomon Rd. zoning R-AG	",,10/17/2016,11/1/2016,10/24/2016,30-16,24.24,HOUSTON COUNTY BOARD OF COMMISSIONER - LL 9 of the Eleventh Land District; being known as 101 Solomon Rd. zoning R-AG
310261,22056,Warner Robins,Houston,Annex,"10-17-2016	","11-01-2016	","10-24-2016	","31-16	",Ordinance,"114.04	","ALEXIS investments; LL 248 & 249 of the 10th LD of Houston County; Tract 3A and Tract 3B. Zoning R-3	",,10/17/2016,11/1/2016,10/24/2016,31-16,114.04,ALEXIS investments; LL 248 & 249 of the 10th LD of Houston County; Tract 3A and Tract 3B. Zoning R-3
310262,22057,Warner Robins,Peach,Annex,"10-17-2016	","10-01-2016	","10-24-2016	","29-16	",Ordinance,"2.623	","HEFNER HOLDINGS. ll 36 AND 37 of the 5th LD of PEach County; containg 2.623 acres. Zoning C-2	",,10/17/2016,10/1/2016,10/24/2016,29-16,2.623,HEFNER HOLDINGS. ll 36 AND 37 of the 5th LD of PEach County; containg 2.623 acres. Zoning C-2
310263,22058,Tifton,Tift,Annex,"08-29-2016	","09-01-2016	","10-25-2016	","2016-08	",Ordinance,"1.96	","	",,8/29/2016,9/1/2016,10/25/2016,2016-08,1.96,
310264,22059,Canton,Cherokee,Annex,"07-21-2016	","08-01-2016	","11-03-2016	","AX1605-001	",Ordinance,"3.309	","	",,7/21/2016,8/1/2016,11/3/2016,AX1605-001,3.309,
310265,22060,Woodstock,Cherokee,Annex,"10-10-2016	","11-01-2016	","11-03-2016	","A#079-16	",Ordinance,"3.56	","	",,10/10/2016,11/1/2016,11/3/2016,A#079-16,3.56,
310266,22061,Baxley,Appling,Annex,"09-08-2016	","09-01-2016	","11-09-2016	","2016-013	",Ordinance,"3.66	","The City Attorney seeks preclearance.	",,9/8/2016,9/1/2016,11/9/2016,2016-013,3.66,The City Attorney seeks preclearance.
310267,22062,Milledgeville,Baldwin,Annex,"10-25-2016	","11-01-2016	","11-10-2016	","O-1609-013	",Ordinance,"0.575	","102 Garrett Way; N.W.	",,10/25/2016,11/1/2016,11/10/2016,O-1609-013,0.575,102 Garrett Way; N.W.
310268,22063,Milledgeville,Baldwin,Annex,"10-25-2016	","11-01-2016	","11-10-2016	","O-1609-014	",Ordinance,"0.574	","137 Jacqueline Terrace; N.W.	",,10/25/2016,11/1/2016,11/10/2016,O-1609-014,0.574,137 Jacqueline Terrace; N.W.
310269,22064,Commerce,Jackson,Annex,"10-17-2016	","11-01-2016	","11-11-2016	","2016-A002	",Ordinance,"43.306	","LAND ONLY Block A being 42 Lots in the Whitehill Meadow Subdivision Map 023B Parcel 004-010 and 012-045; being lots only no housing. Property owned by Whitehill Developers LLC	",,10/17/2016,11/1/2016,11/11/2016,2016-A002,43.306,LAND ONLY Block A being 42 Lots in the Whitehill Meadow Subdivision Map 023B Parcel 004-010 and 012-045; being lots only no housing. Property owned by Whitehill Developers LLC
310270,22065,Eastman,Dodge,Annex,"09-19-2016	","10-01-2016	","11-21-2016	","2016-01	",Ordinance,"1	","	",,9/19/2016,10/1/2016,11/21/2016,2016-01,1,
310271,22066,Resaca,Gordon,Annex,"11-01-2016	","11-01-2016	","11-21-2016	","11-01-16	",Ordinance,"1.2	","	",,11/1/2016,11/1/2016,11/21/2016,11-01-16,1.2,
310272,22067,Commerce,Jackson,Annex,"11-21-2016	","12-01-2016	","11-22-2016	","2016-A003	",Ordinance,"8.36	","LAND ONLY 8.360 acres in the 255th Map 021; Parcel 020 Map C19 Parcel 085. Kyle and Erin Moore owners of the property.	",,11/21/2016,12/1/2016,11/22/2016,2016-A003,8.36,LAND ONLY 8.360 acres in the 255th Map 021; Parcel 020 Map C19 Parcel 085. Kyle and Erin Moore owners of the property.
310273,22068,Cedartown,Polk,Annex,"11-14-2016	","12-01-2016	","11-22-2016	","Ordinance 8, 2016	",Ordinance,"13.92	","St. Bernadette's Catholic Church	",,11/14/2016,12/1/2016,11/22/2016,"Ordinance 8, 2016",13.92,St. Bernadette's Catholic Church
310274,22069,Waynesboro,Burke,Annex,"10-03-2016	","10-01-2016	","11-30-2016	","2016-09-02	",Ordinance,"494.7	","Industrial district	",,10/3/2016,10/1/2016,11/30/2016,2016-09-02,494.7,Industrial district
310275,22070,Sugar Hill,Gwinnett,Annex,"07-11-2016	","08-01-2016	","12-02-2016	","AX-16-004	",Ordinance,"1.52	","	",,7/11/2016,8/1/2016,12/2/2016,AX-16-004,1.52,
310276,22071,Mansfield,Newton,Annex,"11-01-2016	","11-01-2016	","12-06-2016	","0110216	",Ordinance,"0.02	","	",,11/1/2016,11/1/2016,12/6/2016,0110216,0.02,
310277,22072,Dahlonega,Lumpkin,Annex,"08-01-2016	","08-01-2016	","12-16-2016	","2016-9	",Ordinance,"9	","	",,8/1/2016,8/1/2016,12/16/2016,2016-9,9,
310278,22073,Bremen,Haralson,Annex,"11-21-2016	","12-01-2016	","12-16-2016	","2016-11-21	",Ordinance,"1.165	","	",,11/21/2016,12/1/2016,12/16/2016,2016-11-21,1.165,
310279,22074,Commerce,Jackson,Annex,"12-19-2016	","01-01-2017	","12-20-2016	","2016-A001	",Ordinance,"1.5	","Jonathan Bishop 1.50 acres located in the Oconee Point Subdivision Map 036;Parcel 042 Lot number 13	",,12/19/2016,1/1/2017,12/20/2016,2016-A001,1.5,Jonathan Bishop 1.50 acres located in the Oconee Point Subdivision Map 036;Parcel 042 Lot number 13
310280,22075,Dawsonville,Dawson,Annex,"10-03-2016	","10-01-2016	","12-20-2016	","ANX 16-002	",Ordinance,"1	","Sephen and Marilyn Sanvi	",,10/3/2016,10/1/2016,12/20/2016,ANX 16-002,1,Sephen and Marilyn Sanvi
310281,22076,Dawsonville,Dawson,Annex,"12-05-2016	","01-01-2017	","12-20-2016	","ANX 16-003	",Ordinance,"2.16	","Mark Sosebee Realty LLC.	",,12/5/2016,1/1/2017,12/20/2016,ANX 16-003,2.16,Mark Sosebee Realty LLC.
310282,22077,Brooklet,Bulloch,Deannex,"12-15-2016	","01-01-2017	","12-21-2016	","2016-1	",Ordinance,"106.27	","	",,12/15/2016,1/1/2017,12/21/2016,2016-1,106.27,
310283,22078,Brooklet,Bulloch,Deannex,"12-15-2016	","01-01-2017	","12-21-2016	","2016-2	",Ordinance,"31.36	","	",,12/15/2016,1/1/2017,12/21/2016,2016-2,31.36,
310284,22079,Rome,Floyd,Annex,"07-25-2016	","08-01-2016	","12-22-2016	","01-2016A	",Ordinance,"1.436	","	",,7/25/2016,8/1/2016,12/22/2016,01-2016A,1.436,
310285,22080,Rome,Floyd,Annex,"09-26-2016	","10-01-2016	","12-22-2016	","02-2016A	",Ordinance,"0.5	","	",,9/26/2016,10/1/2016,12/22/2016,02-2016A,0.5,
310286,22081,Rome,Floyd,Annex,"11-28-2016	","12-01-2016	","12-22-2016	","03-2016A	",Ordinance,"1.61 ac	","	",,11/28/2016,12/1/2016,12/22/2016,03-2016A,1.61 ac,
310287,22082,Rome,Floyd,Annex,"11-28-2016	","11-01-2016	","12-22-2016	","04-2016A	",Ordinance,"3.55 ac	","	",,11/28/2016,11/1/2016,12/22/2016,04-2016A,3.55 ac,
310288,22083,Rincon,Effingham,Annex,"11-28-2016	","12-01-2016	","12-27-2016	","2016-002	",Ordinance,"92.29	","Ameris Bank	",,11/28/2016,12/1/2016,12/27/2016,2016-002,92.29,Ameris Bank
310289,22084,Holly Springs,Cherokee,Annex,"12-21-2015	","01-01-2016	","12-29-2016	","A-14-2015	",Ordinance,"0.2	","15N15 073A Palm Street	",,12/21/2015,1/1/2016,12/29/2016,A-14-2015,0.2,15N15 073A Palm Street
310290,22085,Holly Springs,Cherokee,Annex,"05-02-2016	","06-01-2016	","12-29-2016	","A-05-2016	",Ordinance,"28.43	","15N26 017B; 018; 018A; and 018C Stringer/Hickory Road	",,5/2/2016,6/1/2016,12/29/2016,A-05-2016,28.43,15N26 017B; 018; 018A; and 018C Stringer/Hickory Road
310291,22086,Holly Springs,Cherokee,Annex,"06-20-2016	","07-01-2016	","12-29-2016	","A-06-2016	",Ordinance,"1.63	","15N15 079; 079A HS Pkwy/Rabbit Hill Rd	",,6/20/2016,7/1/2016,12/29/2016,A-06-2016,1.63,15N15 079; 079A HS Pkwy/Rabbit Hill Rd
310292,22087,Holly Springs,Cherokee,Annex,"08-15-2016	","09-01-2016	","12-29-2016	","A-07-2016	",Ordinance,"2.2	","15N15 073 East Rope Mill Road	",,8/15/2016,9/1/2016,12/29/2016,A-07-2016,2.2,15N15 073 East Rope Mill Road
310293,22088,Holly Springs,Cherokee,Annex,"11-21-2016	","12-01-2016	","12-29-2016	","A-10-2016	",Ordinance,"21.27	","15N15 008; 056; 057 Holly Springs Pkwy	",,11/21/2016,12/1/2016,12/29/2016,A-10-2016,21.27,15N15 008; 056; 057 Holly Springs Pkwy
310294,22089,LaGrange,Troup,Annex,"12-27-2016	","01-01-2017	","12-30-2016	","16-13	",Ordinance,"77.4	","Annexation of Shelnutt Property on Whitesville Road; zoned R-44 upon annexation. Includes adjacent Whitesville Road R/W	",,12/27/2016,1/1/2017,12/30/2016,16-13,77.4,Annexation of Shelnutt Property on Whitesville Road; zoned R-44 upon annexation. Includes adjacent Whitesville Road R/W
310295,22090,LaGrange,Troup,Annex,"12-27-2016	","01-01-2017	","12-30-2016	","16-14	",Ordinance,"5.848	","Annexation of 1800 Whitesville Road and adjacent Whitesville Road R/W. Property was zoned C-3 with conditions upon annexation.	",,12/27/2016,1/1/2017,12/30/2016,16-14,5.848,Annexation of 1800 Whitesville Road and adjacent Whitesville Road R/W. Property was zoned C-3 with conditions upon annexation.
310296,22091,Jefferson,Jackson,Annex,"12-19-2016	","01-01-2017	","01-03-2017	","R-16-J11	",Ordinance,"1.137	","Kemp and Mary Sue Love; Parcels 067/046 and 067 046A located at 494 Highway 82; approved for R-2 zoning with condition. Property consists of one dwelling.	",,12/19/2016,1/1/2017,1/3/2017,R-16-J11,1.137,Kemp and Mary Sue Love; Parcels 067/046 and 067 046A located at 494 Highway 82; approved for R-2 zoning with condition. Property consists of one dwelling.
310297,22092,Tucker,DeKalb,Annex,"12-19-2016	","01-01-2017	","01-06-2017	","O2016-12-43	",Ordinance,"63	","Meeting packet - http://tuckerga.gov/wp-content/uploads/2016/12/CC-2016-12-19-Packet.pdf	",,12/19/2016,1/1/2017,1/6/2017,O2016-12-43,63,Meeting packet - http://tuckerga.gov/wp-content/uploads/2016/12/CC-2016-12-19-Packet.pdf
310298,22093,Calhoun,Gordon,Annex,"10-10-2016	","11-01-2016	","01-09-2017	","953	",Ordinance,"0.78	","SLOAN; PHILLIP H	",,10/10/2016,11/1/2016,1/9/2017,953,0.78,SLOAN; PHILLIP H
310299,22094,Calhoun,Gordon,Annex,"10-10-2016	","11-01-2016	","01-09-2017	","954	",Ordinance,"2.57	","STEPHENS; HALEY	",,10/10/2016,11/1/2016,1/9/2017,954,2.57,STEPHENS; HALEY
310300,22095,Calhoun,Gordon,Annex,"12-12-2016	","01-01-2017	","01-09-2017	","956	",Ordinance,"0.46	","HOLBROOK; RONNIE (GAH PROPERTIES; LLC)	",,12/12/2016,1/1/2017,1/9/2017,956,0.46,HOLBROOK; RONNIE (GAH PROPERTIES; LLC)
310301,22096,Calhoun,Gordon,Annex,"10-10-2016	","11-01-2016	","01-09-2017	","952	",Ordinance,"2.47	","SLOAN; PHILLIP	",,10/10/2016,11/1/2016,1/9/2017,952,2.47,SLOAN; PHILLIP
310302,22097,Cohutta,Whitfield,Annex,"09-02-2014	","10-01-2014	","01-11-2017	","2014Rose	",Resolution,"1.97	","	",,9/2/2014,10/1/2014,1/11/2017,2014Rose,1.97,
310303,22098,Cohutta,Whitfield,Annex,"09-02-2014	","10-01-2014	","01-11-2017	","2014DG	",Resolution,"0.83	","	",,9/2/2014,10/1/2014,1/11/2017,2014DG,0.83,
310304,22099,Douglas,Coffee,Annex,"12-12-2016	","01-01-2017	","01-11-2017	","12122016	",Ordinance,"58.5	","	",,12/12/2016,1/1/2017,1/11/2017,12122016,58.5,
310305,22100,Moultrie,Colquitt,Annex,"01-19-2016	","01-01-2016	","01-11-2017	","2016-178	",Ordinance,"1.38	","	",,1/19/2016,1/1/2016,1/11/2017,2016-178,1.38,
310306,22101,Byron,Peach,Annex,"12-12-2016	","01-01-2017	","01-11-2017	","2016-6	",Ordinance,"2.54	","	",,12/12/2016,1/1/2017,1/11/2017,2016-6,2.54,
310307,22102,Warner Robins,Houston,Annex,"12-19-2016	","01-01-2017	","01-11-2017	","26-16	",Ordinance,"0.375	","THE OF BANK PERRY - LL 124&133 of the 10th LD of Houston County. Lake Joy right of way. ZONING C2	",,12/19/2016,1/1/2017,1/11/2017,26-16,0.375,THE OF BANK PERRY - LL 124&133 of the 10th LD of Houston County. Lake Joy right of way. ZONING C2
310308,22103,Stockbridge,Henry,Annex,"12-16-2016	","01-01-2017	","01-11-2017	","OR16-420	",Ordinance,"80.64	","AX16-47 Carriage Lake/Meadows Subdivision - 3840; 3884; 3894 Walt Stephens Rd. Annexation by 60% Method.	",,12/16/2016,1/1/2017,1/11/2017,OR16-420,80.64,AX16-47 Carriage Lake/Meadows Subdivision - 3840; 3884; 3894 Walt Stephens Rd. Annexation by 60% Method.
310309,22104,Stockbridge,Henry,Annex,"12-16-2016	","01-01-2017	","01-11-2017	","OR16-421	",Ordinance,"1.44	","AX16-50 Spirit Master Funding VI LLC (Hardee's) 2153 Jodeco Rd. Parcel 053B06001000 100% Method.	",,12/16/2016,1/1/2017,1/11/2017,OR16-421,1.44,AX16-50 Spirit Master Funding VI LLC (Hardee's) 2153 Jodeco Rd. Parcel 053B06001000 100% Method.
310310,22105,Stockbridge,Henry,Annex,"12-16-2016	","01-01-2017	","01-11-2017	","OR16-422	",Ordinance,"0.053	","AX16-48 Kirit and Vanlila Amin Jodeco Rd. Parcel No. 05301015000	",,12/16/2016,1/1/2017,1/11/2017,OR16-422,0.053,AX16-48 Kirit and Vanlila Amin Jodeco Rd. Parcel No. 05301015000
310311,22106,Stockbridge,Henry,Annex,"12-16-2016	","01-01-2017	","01-11-2017	","OR16-423	",Ordinance,"158.65	","AX16-49 Yee C. Chen/Estate of Guey L. Chen & The Marital Trust 2153 Jodeco Road Parcel ID 05301018000 100% Method.	",,12/16/2016,1/1/2017,1/11/2017,OR16-423,158.65,AX16-49 Yee C. Chen/Estate of Guey L. Chen & The Marital Trust 2153 Jodeco Road Parcel ID 05301018000 100% Method.
310312,22107,Kingsland,Camden,Annex,"12-12-2016	","01-01-2017	","01-12-2017	","2016-08	",Ordinance,"10.31	","	",,12/12/2016,1/1/2017,1/12/2017,2016-08,10.31,
310313,22108,Warner Robins,Houston,Annex,"12-19-2016	","01-01-2017	","01-17-2017	","38-16	",Ordinance,"1.18	","THE JONES COMPANY: LL 119 of the 5TH LD of Houston County; containing 1.18 acres. SE Corner of Leverette Road and S Houston Lake. Zoning C	",,12/19/2016,1/1/2017,1/17/2017,38-16,1.18,THE JONES COMPANY: LL 119 of the 5TH LD of Houston County; containing 1.18 acres. SE Corner of Leverette Road and S Houston Lake. Zoning C
310314,22109,Americus,Sumter,Annex,"04-21-2016	","04-01-2016	","01-23-2017	","O-2016-3	",Ordinance,"0.6	","	",,4/21/2016,4/1/2016,1/23/2017,O-2016-3,0.6,
310315,22110,Warner Robins,Houston,Annex,"01-17-2017	","01-01-2017	","01-23-2017	","01-17	",Ordinance,"4.7	","NIXON PAT and GAYLE KEELING: LL 165 of the Tenth LD being known and designated as 4.70 tract of land. Zoning C-2	",,1/17/2017,1/1/2017,1/23/2017,01-17,4.7,NIXON PAT and GAYLE KEELING: LL 165 of the Tenth LD being known and designated as 4.70 tract of land. Zoning C-2
310316,22111,Watkinsville,Oconee,Annex,"12-23-2016	","01-01-2017	","01-25-2017	","2016-01	",Ordinance,"36.41	","Tract 1 of 31.927 acres at 2240 Old Bishop Road being part or all of the parcels known as Oconee County Tax Map parcels B07-032 and possibly B07-032W; Tract 2 of 1.10 acres at 2300 Old Bishop Road being part or all of the parcel known as Oconee County Tax Map parcel B07-032A; Tract 3 of 2 acres; and Tract 4 of 1.383 acres being part or all of the parcel known as Oconee County Tax Map parcel B07-032B; all the foregoing being contiguous and on the east side of Old Bishop Road; in the 221st District; G.M. of Oconee County; Georgia; together totaling 36.41 acres; Also see deed book and page numbers 1170/746; 724/768 and 2/38.	",,12/23/2016,1/1/2017,1/25/2017,2016-01,36.41,Tract 1 of 31.927 acres at 2240 Old Bishop Road being part or all of the parcels known as Oconee County Tax Map parcels B07-032 and possibly B07-032W; Tract 2 of 1.10 acres at 2300 Old Bishop Road being part or all of the parcel known as Oconee County Tax Map parcel B07-032A; Tract 3 of 2 acres; and Tract 4 of 1.383 acres being part or all of the parcel known as Oconee County Tax Map parcel B07-032B; all the foregoing being contiguous and on the east side of Old Bishop Road; in the 221st District; G.M. of Oconee County; Georgia; together totaling 36.41 acres; Also see deed book and page numbers 1170/746; 724/768 and 2/38.
310317,22112,Kingsland,Camden,Annex,"01-09-2017	","02-01-2017	","01-26-2017	","2017-01	",Ordinance,"1.47	","	",,1/9/2017,2/1/2017,1/26/2017,2017-01,1.47,
310318,22113,Talmo,Jackson,Annex,"08-02-2016	","09-01-2016	","01-30-2017	","082016-01	",Ordinance,"53.64	","Billy J. Cook and William Joseph Cook- parcels 109 075 and 109 075A	",,8/2/2016,9/1/2016,1/30/2017,082016-01,53.64,Billy J. Cook and William Joseph Cook- parcels 109 075 and 109 075A
310319,22114,Talmo,Jackson,Annex,"08-02-2016	","09-01-2016	","01-30-2017	","082016-02	",Ordinance,"341.79	","Betty Craven- 109 045; Heather Stancil- 109 045A; Clelle Kinney- 109 041A; Clelle Kinney- 109 041; johnnie's Hill Lodge- 109 041C; James & Elinor Brooks- 109 020; James & Elinor Brooks- 109 020C; Daniel Craven- 109 020A; Betty Craven- 109 017; April Forrester et al- 109 016A2; Mark & Rachel Campbell- 109 016A; Mark & Rachel Campbell- 106 016A3; Paula & Richard Winderweedle- 109 016A1; Jonathan & Allison McEver- 109 003; Richard & Jill Elliott- 109 003A	",,8/2/2016,9/1/2016,1/30/2017,082016-02,341.79,Betty Craven- 109 045; Heather Stancil- 109 045A; Clelle Kinney- 109 041A; Clelle Kinney- 109 041; johnnie's Hill Lodge- 109 041C; James & Elinor Brooks- 109 020; James & Elinor Brooks- 109 020C; Daniel Craven- 109 020A; Betty Craven- 109 017; April Forrester et al- 109 016A2; Mark & Rachel Campbell- 109 016A; Mark & Rachel Campbell- 106 016A3; Paula & Richard Winderweedle- 109 016A1; Jonathan & Allison McEver- 109 003; Richard & Jill Elliott- 109 003A
310320,22115,Tucker,DeKalb,Annex,"01-06-2017	","02-01-2017	","02-01-2017	","O2017-01-49	",Ordinance,"36	","http://tuckerga.gov/wp-content/uploads/2017/01/CC-2017-01-06-Summary.pdf	",,1/6/2017,2/1/2017,2/1/2017,O2017-01-49,36,http://tuckerga.gov/wp-content/uploads/2017/01/CC-2017-01-06-Summary.pdf
310321,22116,Tucker,DeKalb,Annex,"12-19-2016	","01-01-2017	","02-01-2017	","O2016-12-44	",Ordinance,"0.9	","http://tuckerga.gov/wp-content/uploads/2017/01/CC-2016-12-19-Summary.pdf	",,12/19/2016,1/1/2017,2/1/2017,O2016-12-44,0.9,http://tuckerga.gov/wp-content/uploads/2017/01/CC-2016-12-19-Summary.pdf
310322,22117,Commerce,Jackson,Annex,"03-21-2016	","04-01-2016	","02-02-2017	","2016-A004	",Resolution,"1.42	","LAND ONLY; 1.42 Acres owned by Charles Mathis; Map 011 Parcel 004A	",,3/21/2016,4/1/2016,2/2/2017,2016-A004,1.42,LAND ONLY; 1.42 Acres owned by Charles Mathis; Map 011 Parcel 004A
310323,22118,Lake City,Clayton,Annex,"12-12-2016	","01-01-2017	","02-16-2017	","2016-7	",Ordinance,"1.23	","	",,12/12/2016,1/1/2017,2/16/2017,2016-7,1.23,
310324,22119,Woodstock,Cherokee,Annex,"07-25-2016	","07-01-2016	","02-16-2017	","A#078-16	",Ordinance,"1.06	","	",,7/25/2016,7/1/2016,2/16/2017,A#078-16,1.06,
310325,22120,Woodstock,Cherokee,Annex,"07-11-2016	","08-01-2016	","02-16-2017	","A#076-16	",Ordinance,"4.572	","	",,7/11/2016,8/1/2016,2/16/2017,A#076-16,4.572,
310326,22121,Brookhaven,DeKalb,Annex,"12-13-2016	","01-01-2017	","02-16-2017	","2016-12-01	",Ordinance,"11.618	","	",,12/13/2016,1/1/2017,2/16/2017,2016-12-01,11.618,
310327,22122,Monroe,Walton,Deannex,"02-09-2016	","03-01-2016	","02-16-2017	","15-00383	",Ordinance,"13.6	","	",,2/9/2016,3/1/2016,2/16/2017,15-00383,13.6,
310328,22123,Monroe,Walton,Annex,"04-12-2016	","05-01-2016	","02-16-2017	","16-00084	",Ordinance,"2.014	","	",,4/12/2016,5/1/2016,2/16/2017,16-00084,2.014,
310329,22124,Monroe,Walton,Annex,"04-12-2016	","05-01-2016	","02-16-2017	","16-00085	",Ordinance,"192.15	","	",,4/12/2016,5/1/2016,2/16/2017,16-00085,192.15,
310330,22125,Woodstock,Cherokee,Annex,"12-12-2016	","03-01-2017	","02-16-2017	","A#081-16	",Ordinance,"30.89	","	",,12/12/2016,3/1/2017,2/16/2017,A#081-16,30.89,
